entry_id,label_base,prediction_base,label_model,prediction_model,label,abs_error_base,abs_error_model,absolute_error_improvement,max_rna_global_identity,max_ligand_tanimoto,pair_min_similarity,setting,split,run_seed,model
1957,6.97469425201416,6.283640861511231,6.97469425201416,6.209442138671875,6.97469425201416,0.6910533905029288,0.7652521133422852,-0.07419872283935636,0.6521739130434783,0.238095238095238,0.238095238095238,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
419,8.12493896484375,8.321995735168457,8.12493896484375,6.239339828491211,8.12493896484375,0.19705677032470703,1.885599136352539,-1.688542366027832,0.1366931308249913,0.1530612244897959,0.1366931308249913,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2402,3.462180852890014,5.407104015350342,3.462180852890014,4.372467041015625,3.462180852890014,1.9449231624603276,0.9102861881256108,1.0346369743347168,0.5833333333333333,0.1714285714285714,0.1714285714285714,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2105,8.088842391967773,9.748730659484863,8.088842391967773,6.6947126388549805,8.088842391967773,1.6598882675170898,1.394129753112793,0.2657585144042969,0.1366931308249913,0.1746031746031746,0.1366931308249913,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1421,6.275723934173584,4.664339065551758,6.275723934173584,3.985924005508423,6.275723934173584,1.6113848686218262,2.289799928665161,-0.678415060043335,0.5074626865671642,0.8571428571428571,0.5074626865671642,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1285,4.12493896484375,4.681354999542236,4.12493896484375,4.593177795410156,4.12493896484375,0.5564160346984863,0.46823883056640625,0.08817720413208008,0.4819277108433735,0.2222222222222222,0.2222222222222222,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
400,8.560667037963867,10.115521430969238,8.560667037963867,6.848913192749023,8.560667037963867,1.554854393005371,1.7117538452148438,-0.15689945220947266,0.1366931308249913,0.1773049645390071,0.1366931308249913,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1958,7.036211967468262,6.3386549949646,7.036211967468262,6.396942138671875,7.036211967468262,0.6975569725036621,0.6392698287963867,0.05828714370727539,0.5757575757575757,0.238095238095238,0.238095238095238,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
734,4.958607196807861,5.950340270996094,4.958607196807861,4.593148708343506,4.958607196807861,0.9917330741882324,0.36545848846435547,0.626274585723877,0.5084745762711864,0.2602739726027397,0.2602739726027397,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
933,5.853871822357178,5.857222557067871,5.853871822357178,4.557461738586426,5.853871822357178,0.0033507347106933594,1.296410083770752,-1.2930593490600586,0.5405405405405406,0.6724137931034483,0.5405405405405406,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1863,5.886056423187256,6.705076694488525,5.886056423187256,5.135159015655518,5.886056423187256,0.8190202713012695,0.7508974075317383,0.06812286376953125,0.5357142857142857,0.1166666666666666,0.1166666666666666,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1175,5.585026741027832,6.112807273864746,5.585026741027832,5.3029632568359375,5.585026741027832,0.5277805328369141,0.28206348419189453,0.24571704864501953,0.5806451612903225,0.2361111111111111,0.2361111111111111,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1283,4.886056423187256,4.857801914215088,4.886056423187256,4.598875045776367,4.886056423187256,0.02825450897216797,0.28718137741088867,-0.2589268684387207,0.4819277108433735,0.2222222222222222,0.2222222222222222,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2403,5.522878646850586,5.614388942718506,5.522878646850586,4.3470563888549805,5.522878646850586,0.09151029586791992,1.1758222579956055,-1.0843119621276855,0.5833333333333333,0.0,0.0,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
783,4.1674909591674805,5.163742065429688,4.1674909591674805,5.44464111328125,4.1674909591674805,0.9962511062622079,1.2771501541137695,-0.2808990478515616,0.5862068965517242,0.2962962962962963,0.2962962962962963,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
394,5.744727611541748,9.773985862731934,5.744727611541748,6.533824920654297,5.744727611541748,4.0292582511901855,0.7890973091125488,3.2401609420776367,0.1366931308249913,0.1932773109243697,0.1366931308249913,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
785,5.301030158996582,5.450016021728516,5.301030158996582,5.471062183380127,5.301030158996582,0.1489858627319336,0.17003202438354492,-0.021046161651611328,0.5555555555555556,0.2745098039215686,0.2745098039215686,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
408,3.324221611022949,7.97415828704834,3.324221611022949,5.397611618041992,3.324221611022949,4.649936676025391,2.073390007019043,2.5765466690063477,0.1363636363636363,0.1976744186046511,0.1363636363636363,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1850,5.853871822357178,6.482630729675293,5.853871822357178,4.897699356079102,5.853871822357178,0.6287589073181152,0.9561724662780762,-0.32741355895996094,0.5319148936170213,0.2131147540983606,0.2131147540983606,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1891,5.638272285461426,7.7180376052856445,5.638272285461426,4.826629638671875,5.638272285461426,2.0797653198242188,0.8116426467895508,1.268122673034668,0.8266666666666667,0.6938775510204082,0.6938775510204082,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1383,2.978810787200928,6.63224983215332,2.978810787200928,5.124979972839356,2.978810787200928,3.653439044952392,2.146169185638428,1.507269859313964,0.5074626865671642,0.5,0.5,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2410,4.102373123168945,5.358454704284668,4.102373123168945,4.437819480895996,4.102373123168945,1.2560815811157227,0.3354463577270508,0.9206352233886719,0.625,0.1714285714285714,0.1714285714285714,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
405,3.709965467453003,8.146930694580078,3.709965467453003,5.718296051025391,3.709965467453003,4.436965227127075,2.0083305835723877,2.4286346435546875,0.1363636363636363,0.2068965517241379,0.1363636363636363,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
959,6.455932140350342,6.681758403778076,6.455932140350342,5.870160102844238,6.455932140350342,0.22582626342773438,0.5857720375061035,-0.35994577407836914,0.5084745762711864,0.1341463414634146,0.1341463414634146,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1391,4.829738140106201,5.81862211227417,4.829738140106201,5.282223224639893,4.829738140106201,0.9888839721679688,0.4524850845336914,0.5363988876342773,0.5074626865671642,0.4157303370786517,0.4157303370786517,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2407,2.3098039627075195,5.4071044921875,2.3098039627075195,4.372466564178467,2.3098039627075195,3.0973005294799805,2.0626626014709473,1.0346379280090332,0.5833333333333333,0.1714285714285714,0.1714285714285714,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
999,4.958607196807861,7.519063472747803,4.958607196807861,5.559884071350098,4.958607196807861,2.5604562759399414,0.6012768745422363,1.959179401397705,0.5084745762711864,0.1967213114754098,0.1967213114754098,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1045,5.327902317047119,5.095866680145264,5.327902317047119,5.557253837585449,5.327902317047119,0.23203563690185547,0.22935152053833008,0.0026841163635253906,0.6111111111111112,0.1637931034482758,0.1637931034482758,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1949,6.92081880569458,6.62037467956543,6.92081880569458,5.8852314949035645,6.92081880569458,0.3004441261291504,1.0355873107910156,-0.7351431846618652,0.5319148936170213,0.238095238095238,0.238095238095238,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1118,7.173925399780273,8.353238105773926,7.173925399780273,6.050848007202148,7.173925399780273,1.1793127059936523,1.123077392578125,0.056235313415527344,0.36,0.1785714285714285,0.1785714285714285,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1843,5.537601947784424,6.775705337524414,5.537601947784424,5.208681583404541,5.537601947784424,1.2381033897399902,0.3289203643798828,0.9091830253601074,0.5531914893617021,0.1578947368421052,0.1578947368421052,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1390,4.336298942565918,6.629171371459961,4.336298942565918,5.301853656768799,4.336298942565918,2.292872428894043,0.9655547142028809,1.327317714691162,0.5074626865671642,0.3894736842105263,0.3894736842105263,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1122,7.221848964691162,6.303239345550537,7.221848964691162,6.027200698852539,7.221848964691162,0.918609619140625,1.194648265838623,-0.27603864669799805,0.5833333333333333,0.1801801801801801,0.1801801801801801,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1861,5.30980396270752,6.465785503387451,5.30980396270752,4.73131799697876,5.30980396270752,1.1559815406799308,0.5784859657287607,0.5774955749511701,0.5357142857142857,0.2207792207792207,0.2207792207792207,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
780,4.6575775146484375,5.186540126800537,4.6575775146484375,5.450565814971924,4.6575775146484375,0.5289626121520996,0.7929883003234863,-0.2640256881713867,0.5714285714285714,0.2962962962962963,0.2962962962962963,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1947,6.356547355651856,6.570791244506836,6.356547355651856,5.73957633972168,6.356547355651856,0.21424388885497958,0.6169710159301767,-0.4027271270751971,0.5357142857142857,0.238095238095238,0.238095238095238,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1433,4.744727611541748,7.10908842086792,4.744727611541748,5.22213077545166,4.744727611541748,2.364360809326172,0.4774031639099121,1.8869576454162598,0.5254237288135593,0.1758241758241758,0.1758241758241758,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
969,6.173925399780273,7.008162021636963,6.173925399780273,5.840476512908936,6.173925399780273,0.8342366218566895,0.333448886871337,0.5007877349853525,0.5084745762711864,0.2435897435897435,0.2435897435897435,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1220,4.522878646850586,5.669744968414307,4.522878646850586,4.452793598175049,4.522878646850586,1.1468663215637207,0.07008504867553711,1.0767812728881836,0.6190476190476191,0.1746031746031746,0.1746031746031746,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1840,5.92081880569458,6.563691139221191,5.92081880569458,5.31769323348999,5.92081880569458,0.6428723335266113,0.6031255722045898,0.039746761322021484,0.5294117647058824,0.1578947368421052,0.1578947368421052,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1294,7.2441253662109375,6.771439552307129,7.2441253662109375,5.655345439910889,7.2441253662109375,0.4726858139038086,1.5887799263000488,-1.1160941123962402,0.5357142857142857,1.0,0.5357142857142857,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
935,5.096909999847412,5.58828067779541,5.096909999847412,4.4956769943237305,5.096909999847412,0.49137067794799805,0.6012330055236816,-0.1098623275756836,0.5405405405405406,1.0,0.5405405405405406,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1396,4.568636417388916,5.234234809875488,4.568636417388916,5.470588684082031,4.568636417388916,0.6655983924865723,0.9019522666931152,-0.23635387420654297,0.5074626865671642,0.3663366336633663,0.3663366336633663,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1402,4.630784034729004,5.120872974395752,4.630784034729004,5.482288360595703,4.630784034729004,0.49008893966674805,0.8515043258666992,-0.36141538619995117,0.5074626865671642,0.3663366336633663,0.3663366336633663,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1385,3.838632106781006,6.267387390136719,3.838632106781006,5.126485347747803,3.838632106781006,2.428755283355713,1.2878532409667969,1.140902042388916,0.5074626865671642,0.4512195121951219,0.4512195121951219,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1287,6.387216091156006,6.100168228149414,6.387216091156006,5.496664047241211,6.387216091156006,0.2870478630065918,0.8905520439147949,-0.6035041809082031,0.4907407407407407,0.1739130434782608,0.1739130434782608,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
968,3.804100275039673,6.789596557617188,3.804100275039673,4.906517028808594,3.804100275039673,2.9854962825775155,1.102416753768921,1.8830795288085946,0.5084745762711864,0.1891891891891892,0.1891891891891892,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
764,6.886056423187256,7.217705726623535,6.886056423187256,5.270726680755615,6.886056423187256,0.3316493034362793,1.6153297424316406,-1.2836804389953613,0.5686274509803921,0.2473118279569892,0.2473118279569892,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1812,6.86966609954834,5.911531448364258,6.86966609954834,5.0826334953308105,6.86966609954834,0.958134651184082,1.7870326042175293,-0.8288979530334473,0.55,0.5,0.5,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2391,5.853871822357178,6.811115741729736,5.853871822357178,5.082228660583496,5.853871822357178,0.9572439193725586,0.7716431617736816,0.18560075759887695,0.5084745762711864,0.1791044776119403,0.1791044776119403,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1018,4.9281182289123535,5.521938800811768,4.9281182289123535,4.465619087219238,4.9281182289123535,0.5938205718994141,0.46249914169311523,0.13132143020629883,0.5833333333333333,0.1585365853658536,0.1585365853658536,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2107,8.113509178161621,9.50539493560791,8.113509178161621,6.54901933670044,8.113509178161621,1.391885757446289,1.5644898414611808,-0.1726040840148917,0.1366931308249913,0.1743119266055046,0.1366931308249913,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2180,6.376750946044922,6.219233512878418,6.376750946044922,5.070265293121338,6.376750946044922,0.1575174331665039,1.306485652923584,-1.14896821975708,0.5555555555555556,0.6,0.5555555555555556,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1404,3.494849920272827,5.255084991455078,3.494849920272827,4.567341327667236,3.494849920272827,1.760235071182251,1.0724914073944092,0.6877436637878418,0.5074626865671642,0.3478260869565217,0.3478260869565217,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1020,5.698969841003418,4.994166374206543,5.698969841003418,4.172420024871826,5.698969841003418,0.704803466796875,1.5265498161315918,-0.8217463493347168,0.5833333333333333,0.1917808219178082,0.1917808219178082,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2412,4.15490198135376,4.405462741851807,4.15490198135376,4.420010566711426,4.15490198135376,0.2505607604980469,0.265108585357666,-0.01454782485961914,0.625,0.2602739726027397,0.2602739726027397,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1432,7.221848964691162,6.139345645904541,7.221848964691162,5.582505226135254,7.221848964691162,1.082503318786621,1.6393437385559082,-0.5568404197692871,0.5254237288135593,0.205607476635514,0.205607476635514,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1887,7.0,13.745146751403809,7.0,6.277979850769043,7.0,6.745146751403809,0.722020149230957,6.023126602172852,0.4039900249376559,0.2207792207792207,0.2207792207792207,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
990,3.7878124713897705,6.62733793258667,3.7878124713897705,5.211950302124023,3.7878124713897705,2.8395254611968994,1.424137830734253,1.4153876304626465,0.5084745762711864,0.2079207920792079,0.2079207920792079,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1219,5.337242126464844,6.355639457702637,5.337242126464844,5.045840740203857,5.337242126464844,1.018397331237793,0.29140138626098633,0.7269959449768066,0.5686274509803921,0.1746031746031746,0.1746031746031746,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1044,5.193819999694824,5.112360954284668,5.193819999694824,5.572854995727539,5.193819999694824,0.08145904541015625,0.37903499603271484,-0.2975759506225586,0.6111111111111112,0.1764705882352941,0.1764705882352941,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1061,5.92081880569458,8.154850959777832,5.92081880569458,6.367350101470947,5.92081880569458,2.234032154083252,0.4465312957763672,1.7875008583068848,0.525,0.2148148148148148,0.2148148148148148,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1381,2.130768299102783,6.310363292694092,2.130768299102783,5.240121841430664,2.130768299102783,4.179594993591309,3.109353542327881,1.0702414512634277,0.5074626865671642,1.0,0.5074626865671642,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2171,4.721246242523193,6.396701335906982,4.721246242523193,5.454666614532471,4.721246242523193,1.675455093383789,0.7334203720092773,0.9420347213745117,0.5555555555555556,0.5873015873015873,0.5555555555555556,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2184,5.7695512771606445,6.219753265380859,5.7695512771606445,5.161477088928223,5.7695512771606445,0.45020198822021484,0.6080741882324219,-0.15787220001220703,0.5555555555555556,0.8297872340425532,0.5555555555555556,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
957,5.896196365356445,7.829202175140381,5.896196365356445,5.920293807983398,5.896196365356445,1.9330058097839355,0.024097442626953125,1.9089083671569824,0.5084745762711864,0.175,0.175,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1839,5.958607196807861,6.642021656036377,5.958607196807861,5.155634880065918,5.958607196807861,0.6834144592285156,0.8029723167419434,-0.11955785751342773,0.5357142857142857,0.1578947368421052,0.1578947368421052,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2398,6.06048059463501,5.614388942718506,6.06048059463501,4.3470563888549805,6.06048059463501,0.4460916519165039,1.7134242057800293,-1.2673325538635254,0.5833333333333333,0.0,0.0,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1400,4.392544746398926,5.093425750732422,4.392544746398926,5.461519718170166,4.392544746398926,0.7008810043334961,1.0689749717712402,-0.36809396743774414,0.5074626865671642,0.3936170212765957,0.3936170212765957,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
290,7.229147911071777,9.09283447265625,7.229147911071777,6.748414039611816,7.229147911071777,1.8636865615844727,0.48073387145996094,1.3829526901245117,0.1366931308249913,0.1603053435114503,0.1366931308249913,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
420,7.954677104949951,8.362589836120605,7.954677104949951,6.343380928039551,7.954677104949951,0.4079127311706543,1.6112961769104004,-1.203383445739746,0.1366931308249913,0.1530612244897959,0.1366931308249913,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
403,5.096909999847412,8.648885726928711,5.096909999847412,6.691240310668945,5.096909999847412,3.551975727081299,1.5943303108215332,1.9576454162597656,0.1366931308249913,0.174757281553398,0.1366931308249913,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1890,4.387216091156006,7.706669807434082,4.387216091156006,5.215922355651856,4.387216091156006,3.319453716278076,0.8287062644958505,2.4907474517822257,0.8266666666666667,0.0,0.0,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1386,4.79587984085083,5.25743293762207,4.79587984085083,5.351049900054932,4.79587984085083,0.46155309677124023,0.5551700592041016,-0.09361696243286133,0.5074626865671642,0.3854166666666667,0.3854166666666667,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2406,3.5590908527374268,4.453561305999756,3.5590908527374268,4.3101725578308105,3.5590908527374268,0.8944704532623291,0.7510817050933838,0.1433887481689453,0.5833333333333333,0.2602739726027397,0.2602739726027397,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1063,4.698969841003418,8.25298023223877,4.698969841003418,6.42057991027832,4.698969841003418,3.5540103912353516,1.7216100692749023,1.8324003219604492,0.5434782608695652,0.2148148148148148,0.2148148148148148,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1847,5.958607196807861,6.057363986968994,5.958607196807861,4.485963821411133,5.958607196807861,0.09875679016113281,1.4726433753967285,-1.3738865852355957,0.5319148936170213,1.0,0.5319148936170213,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1260,3.6777806282043457,7.205151081085205,3.6777806282043457,4.535401821136475,3.6777806282043457,3.5273704528808594,0.8576211929321289,2.6697492599487305,0.5454545454545454,0.217391304347826,0.217391304347826,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
939,2.207608222961426,5.734067916870117,2.207608222961426,4.304764747619629,2.207608222961426,3.5264596939086914,2.097156524658203,1.4293031692504883,0.5405405405405406,0.4745762711864407,0.4745762711864407,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1842,5.79587984085083,6.685781955718994,5.79587984085083,5.158951282501221,5.79587984085083,0.8899021148681641,0.6369285583496094,0.2529735565185547,0.5535714285714286,0.1578947368421052,0.1578947368421052,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1885,6.721246242523193,11.317323684692385,6.721246242523193,7.464058876037598,6.721246242523193,4.596077442169191,0.7428126335144043,3.853264808654787,0.4435897435897435,0.3137254901960784,0.3137254901960784,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1016,5.6575775146484375,5.141661643981934,5.6575775146484375,4.278111457824707,5.6575775146484375,0.5159158706665039,1.3794660568237305,-0.8635501861572266,0.5833333333333333,0.2075471698113207,0.2075471698113207,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1389,4.723538398742676,5.488467693328857,4.723538398742676,5.383996963500977,4.723538398742676,0.7649292945861816,0.6604585647583008,0.10447072982788086,0.5074626865671642,0.4065934065934066,0.4065934065934066,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2401,4.161150932312012,4.453561782836914,4.161150932312012,4.3101725578308105,4.161150932312012,0.29241085052490234,0.14902162551879883,0.14338922500610352,0.5833333333333333,0.2602739726027397,0.2602739726027397,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1022,5.050610065460205,5.998572826385498,5.050610065460205,5.302848815917969,5.050610065460205,0.947962760925293,0.25223875045776367,0.6957240104675293,0.5833333333333333,0.1967213114754098,0.1967213114754098,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1853,5.853871822357178,6.916088581085205,5.853871822357178,6.048245429992676,5.853871822357178,1.0622167587280273,0.19437360763549805,0.8678431510925293,0.5319148936170213,0.1864406779661017,0.1864406779661017,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
991,4.958607196807861,6.617929935455322,4.958607196807861,4.570798873901367,4.958607196807861,1.659322738647461,0.38780832290649414,1.2715144157409668,0.5084745762711864,0.2093023255813953,0.2093023255813953,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1023,4.853871822357178,5.084129810333252,4.853871822357178,4.190149307250977,4.853871822357178,0.23025798797607422,0.6637225151062012,-0.43346452713012695,0.5833333333333333,0.2765957446808511,0.2765957446808511,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1826,7.193819999694824,8.242593765258789,7.193819999694824,6.055782318115234,7.193819999694824,1.0487737655639648,1.1380376815795898,-0.089263916015625,0.525,0.1511254019292604,0.1511254019292604,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1179,5.30980396270752,5.591803073883057,5.30980396270752,5.296211242675781,5.30980396270752,0.2819991111755362,0.01359272003173917,0.26840639114379705,0.5806451612903225,0.2105263157894736,0.2105263157894736,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
770,7.301030158996582,7.614843845367432,7.301030158996582,6.271272659301758,7.301030158996582,0.3138136863708496,1.0297574996948242,-0.7159438133239746,0.5686274509803921,0.3645833333333333,0.3645833333333333,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1844,5.431798458099365,6.608556747436523,5.431798458099365,5.314614772796631,5.431798458099365,1.1767582893371582,0.11718368530273438,1.0595746040344238,0.5490196078431373,0.1578947368421052,0.1578947368421052,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1178,0.1549019664525985,5.591803073883057,0.1549019664525985,5.296211242675781,0.1549019664525985,5.436901107430458,5.141309276223183,0.2955918312072754,0.5806451612903225,0.2105263157894736,0.2105263157894736,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2173,4.958607196807861,5.663142204284668,4.958607196807861,4.628630638122559,4.958607196807861,0.7045350074768066,0.32997655868530273,0.3745584487915039,0.5555555555555556,0.7555555555555555,0.5555555555555556,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
765,7.0,7.819182395935059,7.0,5.942889213562012,7.0,0.8191823959350586,1.0571107864379883,-0.2379283905029297,0.5686274509803921,0.2276422764227642,0.2276422764227642,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
2404,5.638272285461426,5.28627872467041,5.638272285461426,4.426120758056641,5.638272285461426,0.3519935607910156,1.2121515274047852,-0.8601579666137695,0.5833333333333333,0.1791044776119403,0.1791044776119403,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1960,7.537601947784424,7.504207611083984,7.537601947784424,7.039512634277344,7.537601947784424,0.03339433670043945,0.4980893135070801,-0.4646949768066406,0.515527950310559,0.238095238095238,0.238095238095238,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
941,1.6946486234664917,5.766840934753418,1.6946486234664917,4.528809070587158,1.6946486234664917,4.072192311286926,2.8341604471206665,1.2380318641662598,0.5405405405405406,0.6862745098039216,0.5405405405405406,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1886,7.148741722106934,13.53588581085205,7.148741722106934,6.957178115844727,7.148741722106934,6.387144088745117,0.19156360626220703,6.19558048248291,0.4039900249376559,0.1739130434782608,0.1739130434782608,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1065,5.823908805847168,8.250707626342773,5.823908805847168,6.32767391204834,5.823908805847168,2.4267988204956055,0.5037651062011719,1.9230337142944336,0.5434782608695652,0.2148148148148148,0.2148148148148148,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1848,5.455932140350342,7.187215805053711,5.455932140350342,5.159119129180908,5.455932140350342,1.7312836647033691,0.2968130111694336,1.4344706535339355,0.5319148936170213,0.2317073170731707,0.2317073170731707,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
994,5.301030158996582,7.046473503112793,5.301030158996582,5.092042922973633,5.301030158996582,1.745443344116211,0.20898723602294922,1.5364561080932617,0.5084745762711864,0.1585365853658536,0.1585365853658536,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1865,6.15490198135376,6.85280179977417,6.15490198135376,5.912397384643555,6.15490198135376,0.6978998184204102,0.24250459671020508,0.4553952217102051,0.5357142857142857,0.1864406779661017,0.1864406779661017,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1859,6.431798458099365,5.99414587020874,6.431798458099365,4.458958625793457,6.431798458099365,0.437652587890625,1.9728398323059082,-1.5351872444152832,0.5357142857142857,1.0,0.5357142857142857,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
751,6.013228416442871,5.019047737121582,6.013228416442871,4.684563636779785,6.013228416442871,0.9941806793212891,1.328664779663086,-0.3344841003417969,0.4779116465863453,0.1944444444444444,0.1944444444444444,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1298,3.694648742675781,6.580966472625732,3.694648742675781,5.708156108856201,3.694648742675781,2.8863177299499516,2.0135073661804204,0.8728103637695312,0.5333333333333333,1.0,0.5333333333333333,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
1403,3.681936740875244,5.194521903991699,3.681936740875244,5.207600116729736,3.681936740875244,1.512585163116455,1.5256633758544922,-0.01307821273803711,0.5074626865671642,0.4666666666666667,0.4666666666666667,cold_rna,split2026,1,StructRSMA: Contact500 pretraining plus SCA
